,result,table,_start,_stop,_time,_value,_field,_measurement,host,timestamp
,,2544,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:25:00Z,32,lag,ethereum_lag,xmev-capture,1648455895613
,,2545,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:53:00Z,8,lag,polygon_lag,xmev-capture,1648453942232
,,2546,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:31:00Z,4,lag,polygon_lag,xmev-capture,1648459838446
,,2547,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:49:00Z,6,lag,polygon_lag,xmev-capture,1648460939225
,,2548,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:18:00Z,6,lag,polygon_lag,xmev-capture,1648455451294
,,2549,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:53:00Z,7,lag,polygon_lag,xmev-capture,1648453978248
,,2550,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:25:00Z,7,lag,polygon_lag,xmev-capture,1648455851639
,,2551,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:59:00Z,6,lag,ethereum_lag,xmev-capture,1648454294431
,,2552,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:59:00Z,8,lag,polygon_lag,xmev-capture,1648457925109
,,2553,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:25:00Z,7,lag,polygon_lag,xmev-capture,1648459446183
,,2554,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:50:00Z,5,lag,polygon_lag,xmev-capture,1648457388704
,,2555,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:08:00Z,8,lag,polygon_lag,xmev-capture,1648462048011
,,2556,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:42:00Z,5,lag,polygon_lag,xmev-capture,1648456888349
,,2557,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:24:00Z,9,lag,polygon_lag,xmev-capture,1648459414142
,,2558,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:00:00Z,17,lag,ethereum_lag,xmev-capture,1648461583669
,,2559,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:57:00Z,7,lag,polygon_lag,xmev-capture,1648461371552
,,2560,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:39:00Z,7,lag,polygon_lag,xmev-capture,1648456708211
,,2561,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:31:00Z,5,lag,polygon_lag,xmev-capture,1648459826423
,,2562,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:27:00Z,8,lag,polygon_lag,xmev-capture,1648459566273
,,2563,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:16:00Z,8,lag,polygon_lag,xmev-capture,1648462520347
,,2564,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:00:00Z,9,lag,polygon_lag,xmev-capture,1648461575697
,,2565,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:44:00Z,7,lag,polygon_lag,xmev-capture,1648460599007
,,2566,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:34:00Z,5,lag,polygon_lag,xmev-capture,1648459994557
,,2567,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:51:00Z,24,lag,ethereum_lag,xmev-capture,1648457404710
,,2568,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:20:00Z,9,lag,ethereum_lag,xmev-capture,1648462768495
,,2569,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:13:00Z,10,lag,polygon_lag,xmev-capture,1648455175090
,,2570,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:07:00Z,4,lag,polygon_lag,xmev-capture,1648458401429
,,2571,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:10:00Z,8,lag,polygon_lag,xmev-capture,1648462156085
,,2572,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:15:00Z,8,lag,polygon_lag,xmev-capture,1648455263153
,,2573,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:59:00Z,12,lag,ethereum_lag,xmev-capture,1648461483594
,,2574,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:19:00Z,7,lag,polygon_lag,xmev-capture,1648462684493
,,2575,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:41:00Z,2,lag,polygon_lag,xmev-capture,1648453221682
,,2576,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:17:00Z,8,lag,polygon_lag,xmev-capture,1648462616407
,,2577,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:52:00Z,6,lag,polygon_lag,xmev-capture,1648457468756
,,2578,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:09:00Z,16,lag,ethereum_lag,xmev-capture,1648462104032
,,2579,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:53:00Z,9,lag,polygon_lag,xmev-capture,1648453962228
,,2580,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:17:00Z,2,lag,polygon_lag,xmev-capture,1648458977835
,,2581,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:11:00Z,4,lag,polygon_lag,xmev-capture,1648458629610
,,2582,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:32:00Z,4,lag,polygon_lag,xmev-capture,1648456291918
,,2583,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:53:00Z,9,lag,ethereum_lag,xmev-capture,1648453942185
,,2584,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:44:00Z,9,lag,polygon_lag,xmev-capture,1648460582983
,,2585,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:58:00Z,5,lag,polygon_lag,xmev-capture,1648457845063
,,2586,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:20:00Z,8,lag,polygon_lag,xmev-capture,1648462744497
,,2587,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:52:00Z,11,lag,ethereum_lag,xmev-capture,1648453874142
,,2588,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:09:00Z,6,lag,polygon_lag,xmev-capture,1648454894907
,,2589,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:57:00Z,3,lag,polygon_lag,xmev-capture,1648461419581
,,2590,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:19:00Z,7,lag,polygon_lag,xmev-capture,1648455503340
,,2591,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:42:00Z,7,lag,polygon_lag,xmev-capture,1648456884352
,,2592,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:57:00Z,7,lag,polygon_lag,xmev-capture,1648454162370
,,2593,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:10:00Z,15,lag,ethereum_lag,xmev-capture,1648454962928
,,2594,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:49:00Z,5,lag,polygon_lag,xmev-capture,1648460887214
,,2595,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:11:00Z,7,lag,polygon_lag,xmev-capture,1648458649626
,,2596,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:17:00Z,6,lag,ethereum_lag,xmev-capture,1648459013836
,,2597,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:13:00Z,7,lag,polygon_lag,xmev-capture,1648455167082
,,2598,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:59:00Z,7,lag,polygon_lag,xmev-capture,1648457929102
,,2599,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:31:00Z,6,lag,polygon_lag,xmev-capture,1648459846450
,,2600,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:02:00Z,5,lag,ethereum_lag,xmev-capture,1648461687747
,,2601,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:42:00Z,7,lag,polygon_lag,xmev-capture,1648456896334
,,2602,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:58:00Z,7,lag,polygon_lag,xmev-capture,1648461431598
,,2603,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:47:00Z,4,lag,polygon_lag,xmev-capture,1648460783177
,,2604,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:53:00Z,8,lag,polygon_lag,xmev-capture,1648453958232
,,2605,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:36:00Z,3,lag,polygon_lag,xmev-capture,1648452933476
,,2606,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:32:00Z,6,lag,polygon_lag,xmev-capture,1648452673271
,,2607,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:36:00Z,7,lag,polygon_lag,xmev-capture,1648452925478
,,2608,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:13:00Z,8,lag,polygon_lag,xmev-capture,1648462352229
,,2609,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:55:00Z,6,lag,polygon_lag,xmev-capture,1648457680927
,,2610,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:18:00Z,5,lag,polygon_lag,xmev-capture,1648455443296
,,2611,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:48:00Z,3,lag,polygon_lag,xmev-capture,1648453666005
,,2612,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:27:00Z,8,lag,polygon_lag,xmev-capture,1648459618292
,,2613,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:35:00Z,3,lag,polygon_lag,xmev-capture,1648452841446
,,2614,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:20:00Z,29,lag,ethereum_lag,xmev-capture,1648455571373
,,2615,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:28:00Z,8,lag,polygon_lag,xmev-capture,1648456067764
,,2616,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:08:00Z,4,lag,polygon_lag,xmev-capture,1648462064013
,,2617,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:38:00Z,5,lag,polygon_lag,xmev-capture,1648453041563
,,2618,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:00:00Z,9,lag,polygon_lag,xmev-capture,1648457965140
,,2619,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:20:00Z,8,lag,polygon_lag,xmev-capture,1648462752505
,,2620,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:38:00Z,6,lag,polygon_lag,xmev-capture,1648453049607
,,2621,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:35:00Z,6,lag,polygon_lag,xmev-capture,1648456476047
,,2622,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:24:00Z,8,lag,polygon_lag,xmev-capture,1648459406147
,,2623,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:39:00Z,7,lag,polygon_lag,xmev-capture,1648456712220
,,2624,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:38:00Z,6,lag,polygon_lag,xmev-capture,1648456624150
,,2625,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:01:00Z,46,lag,ethereum_lag,xmev-capture,1648461627730
,,2626,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:32:00Z,7,lag,polygon_lag,xmev-capture,1648459890467
,,2627,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:09:00Z,6,lag,polygon_lag,xmev-capture,1648462100073
,,2628,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:27:00Z,24,lag,ethereum_lag,xmev-capture,1648455983682
,,2629,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:57:00Z,8,lag,polygon_lag,xmev-capture,1648454166408
,,2630,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:15:00Z,9,lag,polygon_lag,xmev-capture,1648455247167
,,2631,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:14:00Z,8,lag,polygon_lag,xmev-capture,1648462416263
,,2632,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:28:00Z,7,lag,polygon_lag,xmev-capture,1648456035755
,,2633,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:02:00Z,7,lag,polygon_lag,xmev-capture,1648458093253
,,2634,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:54:00Z,8,lag,polygon_lag,xmev-capture,1648457636886
,,2635,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:34:00Z,4,lag,polygon_lag,xmev-capture,1648456420033
,,2636,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:02:00Z,32,lag,ethereum_lag,xmev-capture,1648461679743
,,2637,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:19:00Z,2,lag,polygon_lag,xmev-capture,1648459097918
,,2638,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:41:00Z,7,lag,polygon_lag,xmev-capture,1648460458881
,,2639,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:24:00Z,10,lag,polygon_lag,xmev-capture,1648459390149
,,2640,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:09:00Z,8,lag,polygon_lag,xmev-capture,1648458533533
,,2641,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:37:00Z,8,lag,ethereum_lag,xmev-capture,1648460182675
,,2642,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:37:00Z,3,lag,polygon_lag,xmev-capture,1648452973514
,,2643,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:29:00Z,3,lag,polygon_lag,xmev-capture,1648456103787
,,2644,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:19:00Z,2,lag,polygon_lag,xmev-capture,1648459081915
,,2645,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:00:00Z,10,lag,ethereum_lag,xmev-capture,1648461567694
,,2646,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:35:00Z,4,lag,polygon_lag,xmev-capture,1648460078634
,,2647,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:51:00Z,3,lag,polygon_lag,xmev-capture,1648453834133
,,2648,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:53:00Z,25,lag,ethereum_lag,xmev-capture,1648453934175
,,2649,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:05:00Z,6,lag,polygon_lag,xmev-capture,1648461843865
,,2650,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:16:00Z,10,lag,polygon_lag,xmev-capture,1648462544349
,,2651,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:56:00Z,6,lag,polygon_lag,xmev-capture,1648454154360
,,2652,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:02:00Z,7,lag,polygon_lag,xmev-capture,1648458077210
,,2653,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:46:00Z,1,lag,polygon_lag,xmev-capture,1648457140507
,,2654,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:11:00Z,8,lag,polygon_lag,xmev-capture,1648462252149
,,2655,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:46:00Z,6,lag,polygon_lag,xmev-capture,1648453549927
,,2656,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:06:00Z,9,lag,ethereum_lag,xmev-capture,1648458333435
,,2657,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:45:00Z,1,lag,polygon_lag,xmev-capture,1648457056467
,,2658,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:12:00Z,14,lag,ethereum_lag,xmev-capture,1648462268183
,,2659,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:20:00Z,6,lag,polygon_lag,xmev-capture,1648455543442
,,2660,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:15:00Z,10,lag,polygon_lag,xmev-capture,1648458857768
,,2661,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:00:00Z,9,lag,ethereum_lag,xmev-capture,1648454358480
,,2662,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:54:00Z,27,lag,ethereum_lag,xmev-capture,1648454002242
,,2663,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:41:00Z,5,lag,polygon_lag,xmev-capture,1648456808269
,,2664,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:52:00Z,7,lag,polygon_lag,xmev-capture,1648461087347
,,2665,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:40:00Z,5,lag,polygon_lag,xmev-capture,1648456780257
,,2666,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:10:00Z,6,lag,polygon_lag,xmev-capture,1648462168093
,,2667,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:10:00Z,7,lag,ethereum_lag,xmev-capture,1648454966930
,,2668,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:34:00Z,4,lag,polygon_lag,xmev-capture,1648456392016
,,2669,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:45:00Z,7,lag,polygon_lag,xmev-capture,1648453485886
,,2670,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:22:00Z,9,lag,polygon_lag,xmev-capture,1648455691478
,,2671,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:05:00Z,8,lag,polygon_lag,xmev-capture,1648458293372
,,2672,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:06:00Z,4,lag,polygon_lag,xmev-capture,1648454714792
,,2673,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:45:00Z,5,lag,polygon_lag,xmev-capture,1648453477897
,,2674,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:28:00Z,4.5,lag,ethereum_lag,xmev-capture,1648456039726
,,2675,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:17:00Z,7,lag,polygon_lag,xmev-capture,1648462580401
,,2676,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:47:00Z,6,lag,polygon_lag,xmev-capture,1648453577956
,,2677,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:00:00Z,8,lag,polygon_lag,xmev-capture,1648457953111
,,2678,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:39:00Z,9,lag,polygon_lag,xmev-capture,1648456736237
,,2679,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:39:00Z,2,lag,polygon_lag,xmev-capture,1648453097587
,,2680,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:39:00Z,43,lag,ethereum_lag,xmev-capture,1648453093576
,,2681,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:58:00Z,7,lag,polygon_lag,xmev-capture,1648461447613
,,2682,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:17:00Z,6,lag,polygon_lag,xmev-capture,1648455419291
,,2683,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:52:00Z,6,lag,polygon_lag,xmev-capture,1648461063319
,,2684,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:55:00Z,50,lag,ethereum_lag,xmev-capture,1648461275449
,,2685,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:13:00Z,8.5,lag,ethereum_lag,xmev-capture,1648458753663
,,2686,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:05:00Z,4,lag,polygon_lag,xmev-capture,1648458245320
,,2687,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:18:00Z,6,lag,polygon_lag,xmev-capture,1648462640478
,,2688,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:01:00Z,4,lag,polygon_lag,xmev-capture,1648454434565
,,2689,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:15:00Z,5,lag,polygon_lag,xmev-capture,1648455295184
,,2690,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:06:00Z,6,lag,ethereum_lag,xmev-capture,1648454718754
,,2691,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:16:00Z,9,lag,polygon_lag,xmev-capture,1648462548391
,,2692,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:56:00Z,6,lag,polygon_lag,xmev-capture,1648454158362
,,2693,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:32:00Z,6,lag,polygon_lag,xmev-capture,1648459874468
,,2694,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:09:00Z,8,lag,polygon_lag,xmev-capture,1648462128089
,,2695,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:40:00Z,2,lag,polygon_lag,xmev-capture,1648453169640
,,2696,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:47:00Z,5,lag,polygon_lag,xmev-capture,1648453609977
,,2697,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:29:00Z,9,lag,polygon_lag,xmev-capture,1648459738397
,,2698,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:07:00Z,4,lag,polygon_lag,xmev-capture,1648461983983
,,2699,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:46:00Z,2,lag,polygon_lag,xmev-capture,1648453505903
,,2700,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:58:00Z,8,lag,polygon_lag,xmev-capture,1648454266446
,,2701,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:03:00Z,5,lag,polygon_lag,xmev-capture,1648458153307
,,2702,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:06:00Z,4,lag,polygon_lag,xmev-capture,1648454722771
,,2703,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:32:00Z,7,lag,polygon_lag,xmev-capture,1648459918496
,,2704,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:16:00Z,4,lag,polygon_lag,xmev-capture,1648455339222
,,2705,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:00:00Z,12,lag,ethereum_lag,xmev-capture,1648461547639
,,2706,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:22:00Z,8,lag,polygon_lag,xmev-capture,1648455679514
